Содержание Fe;Магнетит;Доля класса -5мм;Кластер
35.4;84.55;53.9;0
35.5;84.55;52.29;0
35.5;83.29;52.29;0
35.5;83.29;49.53;0
35.5;87.87;49.53;0
35.3;87.87;51.95;0
35.3;88.54;51.95;0
35.5;88.54;48.25;0
35.5;86.96;48.25;0
34.3;86.96;48.5;2
34.3;84.69;48.5;2
34.0;84.69;51.04;3
34.0;84.05;51.04;2
34.1;84.05;51.08;3
34.1;81.26;51.08;3
34.2;81.26;51.93;3
34.2;85.29;51.93;3
34.1;85.29;48.53;3
34.1;80.64;48.53;1
33.3;80.64;49.34;1
33.3;75.03;49.34;1
33.5;75.03;49.18;1
33.5;84.2;49.18;3
34.0;84.2;55.58;3
34.0;83.12;55.58;3
33.8;83.12;51.16;3
33.8;84.04;51.16;3
33.4;84.04;43.22;2
33.4;84.07;43.22;2
33.0;84.07;54.31;3
33.0;90.26;54.31;3
32.8;90.26;54.36;3
32.8;80.59;54.36;3
33.1;80.59;48.84;3
33.1;85.98;48.84;3
34.7;85.98;51.52;0
34.7;85.89;51.52;3
34.6;85.89;48.0;3
34.6;86.53;48.0;3
33.8;86.53;53.48;3
33.8;84.43;53.48;3
34.3;84.43;53.33;3
34.3;83.05;53.33;3
33.6;83.05;49.84;3
33.6;87.15;49.84;3
34.9;87.15;52.2;0
34.9;81.06;52.2;1
36.0;81.06;51.85;0
36.0;86.28;51.85;0
35.0;86.28;51.65;0
35.0;85.24;51.65;0
33.8;85.24;55.1;3
33.8;83.49;55.1;3
34.8;83.49;52.9;0
34.8;84.4;52.9;0
35.0;84.4;52.08;0
35.0;78.39;52.08;1
35.5;78.39;54.86;1
35.5;82.62;54.86;0
34.3;82.62;50.33;3
34.3;84.63;50.33;3
34.0;84.63;52.88;3
34.0;80.71;52.88;1
34.7;80.71;49.72;1
34.7;85.03;49.72;0
34.6;85.03;49.86;3
34.6;85.56;49.86;3
33.9;85.56;47.05;3
33.9;81.23;47.05;2
33.3;81.23;48.43;2
33.3;79.15;48.43;1
34.2;79.15;47.36;1
34.2;84.87;47.36;2
34.3;84.87;39.5;2
34.3;82.23;39.5;2
35.6;83.08;51.2;0
35.6;83.58;51.2;0
35.6;83.58;49.84;0
35.6;79.5;49.84;1
35.2;79.5;55.45;1
35.2;80.6;55.45;1
36.0;80.6;55.63;1
36.0;82.64;55.63;0
35.8;82.64;53.66;0
35.8;81.67;53.66;0
36.2;81.67;53.4;0
36.2;82.17;53.4;0
34.8;82.17;54.74;1
34.8;83.39;54.74;1
35.4;83.39;51.96;0
35.4;81.89;51.96;1
35.7;81.89;50.21;1
35.7;86.68;50.21;0
36.1;86.68;53.17;0
36.1;83.09;53.17;1
35.5;83.09;53.76;1
35.5;85.26;53.76;0
35.3;85.26;54.16;0
35.3;86.41;54.16;0
35.2;86.41;51.9;0
35.2;79.03;51.9;1
35.5;79.03;50.55;1
35.5;81.1;50.55;1
35.1;81.1;42.89;1
35.1;84.8;42.89;0
35.1;84.8;51.23;0
35.1;80.06;51.23;1
35.0;80.06;53.02;1
35.0;75.81;53.02;1
34.5;75.81;54.27;1
34.5;76.81;54.27;1
35.1;76.81;53.92;1
35.1;79.85;53.92;1
34.4;79.85;52.5;1
34.4;79.6;52.5;1
34.5;79.6;49.72;1
34.5;88.42;49.72;0
34.6;88.42;49.38;0
34.6;85.51;49.38;0
34.9;85.51;47.18;0
34.9;80.44;47.18;1
35.6;80.44;45.09;1
35.6;85.13;45.09;0
34.5;85.13;51.77;0
34.5;81.02;51.77;1
35.2;81.02;48.57;1
35.2;84.54;48.57;1
35.0;84.54;43.72;2
35.0;79.21;43.72;1
34.3;79.21;53.42;1
34.3;84.68;53.42;3
34.6;84.68;51.53;0
34.6;83.94;51.53;0
34.6;83.94;47.82;0
34.6;84.44;47.82;1
34.5;84.44;47.05;1
34.5;84.42;47.05;2
33.7;84.42;46.29;3
33.7;81.03;46.29;1
33.6;81.03;48.47;1
33.6;79.03;48.47;1
33.7;79.03;50.96;1
33.7;82.57;50.96;1
35.0;82.57;45.31;1
35.0;76.81;45.31;1
35.2;76.81;45.03;1
35.2;85.13;45.03;0
34.2;85.13;46.67;3
34.2;81.33;46.67;3
33.9;81.33;40.12;3
33.9;86.32;40.12;3
34.0;86.32;44.1;3
34.0;83.9;44.1;3
33.8;83.9;43.74;3
33.8;85.94;43.74;3
33.4;85.94;46.08;3
33.4;81.03;46.08;3
33.4;81.03;41.14;3
33.4;85.58;41.14;3
33.1;85.58;43.89;3
33.1;81.48;43.89;3
34.4;81.48;38.08;2
34.4;85.72;38.08;2
34.3;85.72;38.87;2
34.3;86.59;38.87;2
33.6;86.59;38.68;2
33.6;80.01;38.68;2
32.5;80.01;47.62;3
32.5;85.01;47.62;3
32.8;85.01;43.05;3
32.8;83.59;43.05;3
33.0;83.59;51.77;3
33.0;74.16;51.77;1
33.7;74.16;55.26;1
33.7;84.29;55.26;3
34.1;84.29;54.83;3
34.1;77.72;54.83;1
33.8;77.72;55.48;1
33.8;82.06;55.48;3
33.9;82.06;52.76;3
33.9;79.04;52.76;3
33.4;79.04;52.04;3
33.4;75.19;52.04;1
33.5;75.19;52.15;1
33.5;83.4;52.15;3
32.6;87.1;56.21;3
33.0;87.1;55.01;3
33.0;83.7;55.01;3
34.0;83.7;53.11;3
34.0;85.4;53.11;3
33.9;85.4;55.9;3
33.9;87.8;55.9;3
34.6;87.8;56.37;3
34.6;86.54;56.37;0
33.8;86.54;54.46;3
33.8;86.1;54.46;3
34.8;86.1;53.86;0
34.8;81.59;53.86;1
35.0;81.59;51.39;1
35.0;81.74;51.39;0
34.4;81.74;50.91;3
34.4;83.77;50.91;3
34.9;83.77;52.52;0
34.9;79.61;52.52;1
34.8;79.61;51.82;1
34.8;80.58;51.82;1
34.5;80.58;51.42;2
34.5;79.9;51.42;2
34.0;79.9;52.17;2
34.0;80.54;52.17;2
33.9;80.54;52.28;2
33.9;80.66;52.28;2
35.0;80.66;54.03;2
35.0;83.9;54.03;2
34.4;83.9;52.86;2
34.4;81.26;52.86;2
34.7;81.26;50.45;2
34.7;87.92;50.45;2
34.7;87.92;56.17;0
34.7;85.42;56.17;0
35.0;85.42;57.43;0
35.0;84.09;57.43;0
34.9;84.09;56.84;0
34.9;88.37;56.84;0
34.5;88.37;55.22;0
34.5;86.46;55.22;3
34.7;86.46;55.1;0
34.7;85.4;55.1;0
35.2;85.4;57.9;0
35.2;86.05;57.9;0
34.3;86.05;54.71;3
34.3;74.76;54.71;1
33.7;74.76;53.59;1
33.7;78.0;53.59;1
34.6;78.0;53.36;1
34.6;86.1;53.36;0
34.7;82.02;53.16;1
34.7;75.72;53.16;1
34.9;80.06;51.86;1
34.9;78.06;51.86;1
34.7;78.06;49.39;1
34.7;80.38;49.39;0
34.1;80.38;51.82;3
34.1;80.54;51.82;1
34.1;80.54;51.84;1
34.1;79.51;51.84;1
34.2;79.51;52.52;1
34.2;79.92;52.52;1
34.0;79.92;53.75;1
34.0;79.88;53.75;1
34.3;79.88;50.27;1
34.3;77.93;50.27;1
34.4;77.93;50.01;1
34.4;84.8;50.01;3
34.4;84.8;48.47;3
34.4;82.98;48.47;3
33.7;82.98;49.34;3
33.7;84.54;49.34;3
34.3;84.54;47.2;3
34.3;79.16;47.2;1
34.3;79.16;31.49;2
34.3;76.03;31.49;1
35.8;76.03;48.7;1
35.8;73.78;48.7;1
35.6;73.78;51.8;1
35.6;87.45;51.8;0
35.5;87.45;44.36;0
35.5;82.27;44.36;2
34.6;82.27;25.53;2
34.6;83.1;25.53;2
34.8;83.1;31.72;2
34.8;79.62;31.72;1
35.1;79.62;22.99;2
35.1;81.9;22.99;2
33.9;81.9;28.59;2
33.9;83.23;28.59;2
33.8;83.23;28.82;2
33.8;78.5;28.82;2
33.8;78.5;39.3;1
33.8;77.34;39.3;1
34.3;77.04;43.41;2
34.3;81.81;43.41;2
33.9;81.81;40.33;2
33.9;79.7;40.33;2
34.4;79.7;42.65;2
34.4;77.54;42.65;2
32.8;75.57;45.91;2
32.8;85.43;45.91;2
35.1;85.43;46.58;2
35.1;85.12;46.58;2
34.9;85.12;48.05;2
34.9;81.11;48.05;2
34.6;81.11;43.99;2
34.6;79.09;43.99;2
34.1;79.09;47.55;2
34.1;80.7;47.55;2
33.9;80.7;50.19;2
33.9;81.85;50.19;2
34.1;81.85;46.25;2
34.1;86.89;46.25;2
35.1;86.89;44.27;2
35.1;83.44;44.27;2
34.6;83.44;43.19;2
34.6;86.15;43.19;2
33.7;86.15;46.64;2
33.7;81.66;46.64;2
34.1;81.66;46.44;2
34.1;75.78;46.44;2
33.9;75.78;47.08;2
33.9;88.23;47.08;2
34.0;88.23;49.45;2
34.0;85.27;49.45;2
34.3;85.27;40.49;2
34.3;78.11;40.49;1
34.1;78.11;41.63;2
34.1;77.29;41.63;1
35.4;77.29;45.72;1
35.4;79.26;45.72;1
36.8;79.26;44.43;1
36.8;84.68;44.43;0
34.7;84.68;30.38;2
34.7;81.37;30.38;1
34.9;81.37;34.42;1
34.9;86.23;34.42;2
35.6;86.23;36.27;0
35.6;85.64;36.27;0
34.6;85.64;45.11;2
34.6;81.66;45.11;2
34.6;81.66;42.98;2
34.6;79.91;42.98;2
34.8;79.91;44.03;1
34.8;82.39;44.03;1
34.5;82.39;45.4;1
34.5;87.86;45.4;3
34.5;87.86;45.6;2
34.5;83.45;45.6;2
35.3;83.45;46.4;2
35.3;87.43;46.4;0
35.4;87.43;46.53;0
35.4;76.49;46.53;1
35.4;77.1;48.18;1
35.4;77.37;48.18;1
34.3;77.37;51.07;1
34.3;84.56;51.07;1
34.4;84.56;45.65;2
34.4;79.08;45.65;1
34.6;79.08;50.52;1
34.6;82.52;50.52;1
34.2;82.52;49.49;2
34.2;76.08;49.49;1
34.0;76.08;52.4;1
34.0;79.05;52.4;1
34.0;79.05;52.0;1
34.0;82.13;52.0;2
33.7;82.13;45.38;2
33.7;84.99;45.38;2
34.1;84.99;46.89;2
34.1;81.34;46.89;2
34.5;81.34;51.26;2
34.5;80.62;51.26;1
34.1;80.62;41.69;2
34.1;86.53;41.69;2
33.6;86.53;49.57;3
33.6;86.25;49.57;3
33.3;86.25;49.1;3
33.3;81.06;49.1;1
33.7;81.06;40.27;2
33.7;85.07;40.27;2
33.3;85.07;43.97;2
33.3;78.02;43.97;2
34.5;78.02;49.64;1
34.5;80.72;49.64;1
33.7;80.72;50.16;1
33.7;82.1;50.16;3
34.0;82.1;47.27;2
34.0;79.82;47.27;1
33.9;79.82;50.99;1
33.9;79.64;50.99;1
33.9;79.64;49.97;1
33.9;81.21;49.97;2
34.2;81.21;46.06;2
34.2;86.63;46.06;2
34.5;86.63;49.75;0
34.5;78.92;49.75;1
35.5;78.92;50.42;1
35.5;77.33;50.42;1
34.6;77.33;32.8;1
34.6;82.13;32.8;2
34.4;82.13;25.21;2
34.4;79.53;25.21;2
34.3;79.53;25.68;2
34.3;79.59;25.68;2
34.1;79.59;34.98;2
34.1;80.92;34.98;2
34.3;80.92;45.44;2
34.3;80.29;45.44;2
34.1;80.29;44.42;2
34.1;79.22;44.42;2
32.7;79.22;49.01;2
32.7;77.97;49.01;1
32.3;77.97;49.33;1
32.3;81.82;49.33;2
33.4;81.82;49.18;2
33.4;80.27;49.18;2
32.8;80.27;47.23;3
32.8;85.03;47.23;3
33.7;85.03;48.96;3
33.7;82.85;48.96;3
34.2;82.85;50.51;2
34.2;81.65;50.51;2
34.5;81.65;50.27;2
34.5;78.55;50.27;2
35.2;78.55;50.55;2
35.2;79.93;50.55;1
35.1;79.93;49.16;1
35.1;83.14;49.16;2
34.5;83.14;49.78;2
34.5;79.27;49.78;2
34.7;79.27;49.93;2
34.7;81.11;49.93;2
34.7;81.11;46.46;2
34.7;82.7;46.46;2
35.0;82.7;42.44;2
35.0;76.66;42.44;2
34.6;76.66;41.41;2
34.6;76.72;41.41;2
34.6;76.72;46.22;1
34.6;78.66;46.22;1
34.0;78.66;46.89;1
34.0;75.43;46.89;1
34.2;75.43;47.23;1
34.2;74.78;47.23;1
34.4;74.78;47.96;1
34.4;76.79;47.96;1
32.7;76.79;50.56;1
32.2;75.02;46.36;2
33.6;75.02;44.16;2
33.6;77.44;44.16;2
33.5;77.44;39.6;2
33.5;76.9;39.6;2
34.6;76.9;41.35;2
34.6;78.58;41.35;2
34.5;78.58;48.97;2
34.5;81.44;48.97;2
34.0;81.44;47.53;2
34.0;81.86;47.53;2
34.0;81.86;45.21;2
34.0;79.39;45.21;2
33.9;79.39;44.07;2
33.9;81.3;44.07;2
33.8;81.3;45.35;2
33.8;85.47;45.35;2
34.8;85.47;43.38;2
34.8;80.82;43.38;2
34.6;80.82;39.95;2
34.6;79.13;39.95;2
33.8;79.13;36.56;2
33.8;79.62;36.56;2
33.5;79.62;42.31;2
33.5;83.67;42.31;2
33.4;83.67;49.74;2
33.4;81.69;49.74;2
33.2;81.69;42.59;2
33.2;83.41;42.59;2
33.4;83.41;41.87;2
33.4;76.62;41.87;2
33.2;76.62;37.84;2
33.2;82.32;37.84;2
33.0;82.32;39.43;2
33.0;82.49;39.43;2
34.3;82.49;21.46;2
34.3;83.99;21.46;2
33.9;83.99;26.64;2
33.9;80.67;26.64;2
32.9;80.67;29.29;2
32.9;84.09;29.29;2
33.5;84.09;34.64;2
33.5;83.3;34.64;2
33.2;83.3;39.18;2
33.2;88.77;39.18;3
33.7;88.77;48.12;2
33.7;88.83;48.12;2
34.5;88.83;36.0;2
34.5;77.96;36.0;2
33.9;77.96;47.21;2
33.9;83.52;47.21;2
33.5;83.52;46.51;2
33.5;82.6;46.51;2
34.3;82.6;51.67;2
34.3;87.14;51.67;2
33.3;87.14;50.07;2
33.3;82.21;50.07;2
34.4;82.21;51.79;1
34.4;81.65;51.79;1
34.4;81.65;52.61;1
34.4;82.27;52.61;1
34.3;82.27;47.95;2
34.3;84.31;47.95;2
34.3;84.31;45.78;2
34.3;77.67;45.78;2
34.7;82.28;43.21;2
34.7;86.55;43.21;2
34.9;86.55;43.92;2
34.9;80.48;43.92;2
34.9;80.48;44.34;2
34.9;77.92;44.34;2
34.0;77.92;44.92;2
34.0;81.31;44.92;2
34.9;81.31;45.33;2
34.9;85.86;45.33;2
34.5;85.86;44.15;2
34.5;82.07;44.15;2
34.4;82.07;46.85;2
34.4;81.53;46.85;2
34.9;81.53;43.65;2
34.9;81.83;43.65;2
32.2;81.83;44.99;2
32.2;82.66;44.99;2
33.1;82.66;48.31;2
33.1;82.28;48.31;2
34.9;82.28;47.39;2
34.9;77.04;47.39;1
33.7;77.04;47.1;1
33.7;77.34;47.1;1
34.1;77.34;44.72;1
34.1;80.53;44.72;2
33.9;80.53;45.68;2
33.9;80.78;45.68;2
34.9;80.78;45.99;2
34.9;82.44;45.99;2
34.9;82.44;46.43;2
34.9;82.39;46.43;2
34.8;82.39;45.48;2
34.8;83.71;45.48;2
34.3;83.71;45.81;2
34.3;82.4;45.81;2
34.6;82.4;46.13;2
34.6;81.85;46.13;2
35.0;81.85;43.52;2
35.0;82.86;43.52;2
34.7;82.86;40.6;2
34.7;77.13;40.6;2
34.5;77.13;43.64;2
34.5;84.72;43.64;2
34.1;84.72;41.16;2
34.1;83.64;41.16;2
33.8;83.64;38.01;2
33.8;85.32;38.01;2
34.1;85.32;43.27;2
34.1;86.55;43.27;2
34.7;86.55;45.03;2
34.7;79.14;45.03;2
34.9;79.14;48.78;2
34.9;82.98;48.78;2
34.4;82.98;41.74;2
34.4;82.3;41.74;2
33.5;82.3;39.54;2
33.5;87.76;39.54;2
34.5;87.76;36.72;2
34.5;77.02;36.72;2
33.4;77.02;34.35;2
33.4;84.86;34.35;2
34.8;84.86;40.38;2
34.8;83.89;40.38;2
34.5;83.89;36.99;2
34.5;83.25;36.99;2
34.0;83.25;37.37;2
34.0;80.02;37.37;2
34.7;80.02;39.17;2
34.7;81.62;39.17;2
34.5;81.62;41.03;2
34.5;82.81;41.03;2
34.7;82.81;37.39;2
34.7;84.87;37.39;2
34.3;84.87;40.0;2
34.3;81.92;40.0;2
34.4;81.92;39.66;2
34.4;83.01;39.66;2
34.5;83.01;37.19;2
34.5;82.31;37.19;2
35.2;82.31;39.25;2
35.2;85.36;39.25;2
34.9;85.36;41.56;2
34.9;83.7;41.56;2
35.3;83.7;36.75;2
35.3;84.62;36.75;2
35.2;84.62;39.03;2
35.2;82.46;39.03;2
35.7;82.46;39.69;2
35.7;80.3;39.69;2
35.7;80.3;39.35;2
35.7;79.94;39.35;2
36.0;79.94;26.17;2
36.0;83.11;26.17;2
35.6;83.11;34.75;2
35.6;80.28;34.75;2
35.8;80.28;42.66;2
35.8;80.97;42.66;2
35.0;80.97;39.63;2
35.0;84.72;39.63;2
35.3;84.72;42.19;2
35.3;77.06;42.19;2
34.4;77.06;39.86;2
34.4;78.5;39.86;2
34.8;78.5;46.35;1
34.8;85.66;46.35;2
34.7;85.66;36.92;2
34.7;87.47;36.92;2
34.7;87.47;35.56;2
34.7;79.13;35.56;2
35.6;79.13;34.9;2
35.6;85.54;34.9;2
34.9;85.54;37.34;2
34.9;75.04;37.34;2
34.3;75.04;46.79;1
34.3;87.36;46.79;2
35.5;87.36;39.13;2
35.5;77.62;39.13;2
35.3;77.62;39.12;2
35.3;83.74;39.12;2
35.2;83.74;37.65;2
35.2;79.77;37.65;2
35.4;79.77;39.27;2
35.4;81.5;39.27;2
35.1;81.5;42.63;2
35.1;82.15;42.63;2
34.9;82.15;41.98;2
34.9;81.24;41.98;2
35.0;81.24;39.07;2
35.0;80.32;39.07;2
34.9;80.32;42.06;2
34.9;83.53;42.06;2
34.4;83.53;40.68;2
34.4;84.74;40.68;2
35.6;84.74;42.48;2
35.6;85.9;42.48;2
35.1;85.9;36.92;2
35.1;80.11;36.92;2
35.1;80.11;46.42;2
35.1;80.83;46.42;2
34.5;80.83;42.34;2
34.5;80.22;42.34;2
34.9;80.22;37.57;2
34.9;81.43;37.57;2
35.0;81.43;38.92;2
35.0;82.55;38.92;2
35.2;82.55;41.46;2
35.2;77.98;41.46;2
35.1;77.98;36.03;2
35.1;81.08;36.03;2
35.1;81.08;37.4;2
35.1;82.01;37.4;2
34.9;82.01;40.39;2
34.9;84.26;40.39;2
34.6;84.26;35.89;2
34.6;82.16;35.89;2
35.6;82.16;35.63;2
35.6;79.57;35.63;2
34.5;84.04;43.85;2
34.5;87.54;43.85;2
35.0;87.34;38.28;2
35.0;83.92;38.28;2
34.1;83.92;49.73;2
34.1;88.13000000000001;49.73;2
33.8;88.13000000000001;45.88;2
33.8;83.71;45.88;2
33.6;83.71;47.88;2
33.6;84.0;47.88;2
32.3;84.0;47.04;2
32.3;84.97;47.04;2
33.3;84.97;41.68;2
33.3;85.44;41.68;2
34.4;85.44;45.21;2
34.4;80.72;45.21;2
34.0;80.72;45.13;2
34.0;84.5;45.13;2
33.8;84.5;43.04;2
33.8;84.93;43.04;2
34.3;84.93;42.89;2
34.3;78.32;42.89;2
33.5;78.32;36.89;2
33.5;83.48;36.89;2
33.6;83.48;41.16;2
33.6;82.55;41.16;2
33.7;82.55;37.26;2
33.7;80.07;37.26;2
31.9;80.07;38.79;2
31.9;77.14;38.79;2
33.0;77.14;39.1;2
33.0;82.0;39.1;2
31.6;82.0;43.46;2
31.6;77.41;43.46;2
32.0;77.41;43.55;2
32.0;75.02;43.55;2
32.2;75.02;48.84;2
32.2;77.1;48.84;2
32.8;77.1;42.19;1
32.8;85.03;42.19;3
32.6;85.03;35.84;2
32.6;76.32;35.84;2
32.7;76.32;35.65;2
32.7;80.84;35.65;2
32.7;80.84;37.76;2
32.7;82.81;37.76;2
32.8;82.81;42.46;2
32.8;80.09;42.46;2
31.6;82.78;46.37;3
31.5;82.78;47.21;2
31.5;79.85;47.21;2
32.3;79.85;44.27;2
32.3;84.42;44.27;2
32.8;84.42;45.14;3
32.8;85.27;45.14;3
32.6;85.27;46.37;2
32.6;73.12;46.37;2
33.5;73.12;45.28;1
33.5;80.74;45.28;2
33.7;80.74;49.95;2
33.7;87.81;49.95;3
33.6;87.81;47.17;2
33.6;79.98;47.17;2
32.6;79.98;33.81;2
32.6;83.44;33.81;2
34.5;83.44;33.66;2
34.5;82.3;33.66;2
32.2;82.3;48.98;2
32.2;83.16;48.98;2
33.7;83.16;49.46;2
33.7;85.35;49.46;2
33.9;85.35;46.66;2
33.9;84.01;46.66;2
33.8;84.01;47.82;2
33.8;84.52;47.82;2
35.4;84.52;49.95;2
35.4;87.53;49.95;2
35.5;87.53;50.63;0
35.5;84.41;50.63;2
35.0;84.41;55.12;0
35.0;86.85;55.12;0
34.1;86.85;47.96;2
34.1;86.09;47.96;2
32.9;86.09;46.39;2
32.9;84.99;46.39;2
33.1;84.99;44.51;2
33.1;81.18;44.51;2
32.6;81.18;47.03;2
32.6;79.93;47.03;2
32.4;79.93;47.89;2
32.4;79.89;47.89;2
33.3;79.89;43.71;2
33.3;81.73;43.71;2
35.2;81.73;50.13;2
35.2;79.92;50.13;2
32.4;79.92;52.28;2
32.4;82.69;52.28;2
32.3;82.69;50.69;2
32.3;84.06;50.69;2
33.7;84.06;50.45;2
33.7;83.7;50.45;2
33.8;83.7;51.35;2
33.8;82.19;51.35;2
34.2;82.19;50.95;2
34.2;82.05;50.95;2
33.8;82.05;48.38;2
33.8;84.46;48.38;2
33.6;84.46;49.8;2
33.6;83.0;49.8;2
34.2;83.0;49.1;2
34.2;87.22;49.1;2
34.6;87.22;51.05;0
34.6;86.67;51.05;0
33.9;86.67;47.71;2
33.9;84.92;47.71;2
33.8;84.92;46.65;2
33.8;88.13000000000001;46.65;2
33.6;88.13000000000001;45.97;2
33.6;85.52;45.97;2
34.5;85.52;45.04;2
34.5;83.97;45.04;2
32.9;83.97;47.41;2
32.9;82.33;47.41;2
32.7;82.33;44.22;2
32.7;83.98;44.22;2
32.5;83.98;44.93;2
32.5;84.86;44.93;2
33.3;84.86;51.14;2
33.3;81.44;51.14;2
33.4;81.44;47.76;2
33.4;84.34;47.76;2
33.5;84.34;46.36;2
33.5;85.24;46.36;2
33.6;85.24;47.06;2
33.6;82.87;47.06;2
33.1;82.87;46.53;2
33.1;80.33;46.53;2
33.2;80.33;49.75;2
33.2;81.94;49.75;2
35.8;81.94;50.17;0
35.8;79.28;50.17;1
33.2;79.28;52.26;1
33.2;85.78;52.26;3
34.2;85.78;51.6;3
34.2;87.04;51.6;3
34.5;87.04;46.2;3
34.5;85.03;46.2;3
34.1;85.03;45.54;2
34.1;83.86;45.54;2
33.3;83.86;46.53;2
33.3;85.46;46.53;3
34.7;85.46;43.05;2
34.7;86.4;43.05;2
34.3;86.4;44.19;3
34.3;80.18;44.19;2
35.8;80.18;48.46;0
35.8;78.31;48.46;1
35.4;78.31;48.91;1
35.4;83.47;48.91;0
34.4;83.24;48.75;3
34.6;83.24;48.45;0
34.6;82.04;48.45;1
34.6;82.04;48.22;1
34.6;82.85;48.22;3
34.9;82.85;48.43;0
34.9;84.35;48.43;0
35.1;84.35;32.08;2
35.1;83.77;32.08;2
35.1;83.77;25.61;2
35.1;85.5;25.61;2
34.2;85.5;46.71;3
34.2;85.42;46.71;3
34.1;85.42;42.85;2
34.1;87.2;42.85;3
34.3;87.2;42.7;3
34.3;82.24;42.7;2
35.0;82.24;46.81;1
35.0;83.09;46.81;0
34.7;83.09;48.11;0
34.7;86.89;48.11;0
35.2;86.89;51.29;0
35.2;77.4;51.29;1
35.2;77.4;51.63;1
35.2;86.29;51.63;0
35.6;86.29;50.34;0
35.6;80.19;50.34;1
34.7;80.19;46.96;1
34.7;80.75;46.96;1
35.4;80.75;47.06;1
35.4;82.3;47.06;1
34.9;82.3;45.78;1
34.9;78.55;45.78;1
35.0;78.55;45.17;1
35.0;81.79;45.17;2
34.6;81.79;43.45;2
34.6;80.92;43.45;2
34.5;80.92;47.52;1
34.5;83.41;47.52;2
34.9;83.41;44.7;2
34.9;80.26;44.7;2
34.5;80.26;48.01;2
34.5;85.98;48.01;2
34.7;85.98;46.97;2
34.7;82.36;46.97;2
35.4;82.36;46.42;2
35.4;83.98;46.42;2
35.5;83.98;43.16;2
35.5;84.41;43.16;2
34.9;84.41;43.83;2
34.9;87.66;43.83;2
36.0;87.66;40.63;2
36.0;82.23;40.63;2
35.7;82.23;43.37;2
35.7;86.55;43.37;2
35.2;86.55;45.1;2
35.2;81.23;45.1;2
35.4;81.23;45.61;2
35.4;78.18;45.61;1
35.5;78.18;38.76;1
35.5;85.88;38.76;2
35.5;77.65;45.59;1
35.5;82.99;45.59;0
34.6;82.99;45.02;2
34.6;80.09;45.02;2
36.1;80.86;45.69;0
36.1;83.85;45.69;0
34.0;83.85;42.76;2
34.0;87.51;42.76;2
34.3;87.51;45.64;3
34.3;85.95;45.64;2
35.4;85.95;41.45;0
35.4;79.69;41.45;1
35.0;79.69;41.92;1
35.0;87.74;41.92;0
35.1;87.74;43.31;2
35.1;82.31;43.31;2
34.9;82.31;44.4;2
34.9;85.4;44.4;2
35.0;85.4;45.94;2
35.0;83.55;45.94;2
34.9;83.55;44.03;2
34.9;83.75;44.03;2
34.4;83.75;42.66;2
34.4;84.39;42.66;2
35.2;84.39;41.86;2
35.2;86.62;41.86;2
34.2;86.62;40.27;2
34.2;81.41;40.27;2
34.4;81.41;44.37;2
34.4;87.1;44.37;2
34.0;87.1;43.62;2
34.0;87.88;43.62;2
33.7;87.88;43.37;2
33.7;86.67;43.37;2
34.3;86.67;42.34;2
34.3;83.37;42.34;2
34.0;83.37;42.89;2
34.0;82.1;42.89;2
34.4;82.1;45.18;2
34.3;85.07;38.79;2
34.6;85.07;44.15;2
34.6;84.05;44.15;2
34.4;84.05;37.76;2
34.4;88.99;37.76;2
34.9;88.99;34.93;2
34.9;85.21;34.93;2
34.6;85.21;45.88;2
34.6;83.24;45.88;2
34.4;83.24;42.63;2
34.4;85.7;42.63;2
34.6;85.7;41.08;2
34.6;74.92;41.08;1
33.6;74.92;42.13;1
33.6;77.37;42.13;1
33.7;77.37;43.82;1
33.7;79.76;43.82;2
34.5;78.66;45.45;1
34.5;88.65;45.45;3
34.3;88.65;47.04;3
34.3;83.44;47.04;3
34.4;83.44;43.09;2
34.4;84.16;43.09;2
34.4;84.16;42.34;2
34.4;83.88;42.34;2
33.7;83.88;42.59;2
33.7;84.49;42.59;2
34.9;84.49;48.11;2
34.9;88.39;48.11;2
34.6;88.39;45.64;2
34.6;87.25;45.64;2
34.0;87.25;45.53;2
34.0;87.18;45.53;2
34.1;87.18;43.58;2
34.1;87.59;43.58;2
34.0;87.59;44.21;3
34.0;85.6;44.21;2
33.9;85.6;43.57;2
33.9;81.89;43.57;2
34.2;81.89;43.33;2
34.2;77.62;43.33;2
33.9;77.62;40.69;2
33.9;82.68;40.69;2
34.2;82.68;38.9;2
34.2;79.9;38.9;2
34.0;79.9;42.48;2
34.0;78.54;42.48;2
33.4;78.54;40.02;2
33.5;80.38;39.17;2
33.5;86.54;39.17;2
34.0;88.61;46.17;2
33.9;88.61;45.29;2
33.9;82.96;45.29;2
34.8;82.96;45.17;2
34.8;87.35;45.17;2
34.2;87.35;44.12;2
34.2;85.24;44.12;2
33.9;85.24;45.18;2
33.9;86.52;45.18;2
34.3;86.52;42.85;2
34.3;88.15;42.85;2
34.4;88.15;48.35;2
34.4;85.43;48.35;2
34.2;90.02;39.92;2
36.4;90.02;41.82;0
36.4;85.13;41.82;0
36.5;85.13;40.14;0
36.5;87.87;40.14;0
34.8;87.87;44.43;2
34.8;84.88;44.43;2
34.6;84.88;43.71;2
34.6;83.88;43.71;2
35.0;83.88;42.17;2
35.0;84.72;42.17;2
34.9;84.72;35.65;2
34.9;81.19;35.65;2
34.3;81.19;35.2;2
34.3;81.14;35.2;2
33.3;81.14;29.66;2
